"","country_code","age","gender","rural","dem_education_level","dem_full_time_job","dem_has_children","awareness","vote","effect","age_group","pro_anxiety","pro_equality","pro_indep","pro_solidarity","pro_bureau","pro_volunteer","pro_none","con_expensive","con_stopworking","con_foreigners","con_merit","con_need","con_dependence","con_none","pro_count","con_count"
"110","AT",20,"female","urban","low","yes","no","I have heard just a little about it","I would probably vote against it","‰Û_ look for a different job","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
"111","AT",28,"female","urban","high","yes","no","I have heard just a little about it","I would vote for it","‰Û_ spend more time with my family","26_39",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"112","AT",29,"male","urban",NA,"yes","no","I know something about it","I would probably vote for it","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"113","AT",27,"male","urban","high","yes","no","I understand it fully","I would vote against it","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2
"114","AT",27,"female","rural","low","no","no","I have never heard of it","I would probably vote for it","‰Û_ gain additional skills","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1
"115","AT",47,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1
"116","AT",20,"male","rural","medium","yes","no","I know something about it","I would probably vote for it","A basic income would not affect my work choices","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,3
"117","AT",39,"female","rural","medium","no","yes","I have heard just a little about it","I would not vote","‰Û_ spend more time with my family","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"118","AT",29,"female","rural","medium","yes","no","I have heard just a little about it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"119","AT",36,"female","rural","low","no","yes","I have never heard of it","I would vote against it","A basic income would not affect my work choices","26_39",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4
"120","AT",15,"male","rural","low","yes","no","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","14_25",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"121","AT",53,"male","rural","high","yes","yes","I have heard just a little about it","I would vote against it","A basic income would not affect my work choices","40_65",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,3
"122","AT",33,"male","rural",NA,"yes","yes","I have never heard of it","I would vote for it","‰Û_ gain additional skills","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"123","AT",22,"male","rural","no","yes","yes","I have heard just a little about it","I would vote for it","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"124","AT",47,"male","urban","no","no","yes","I have never heard of it","I would vote for it","‰Û_ work less","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"125","AT",15,"male","urban","low","no","no","I understand it fully","I would vote for it","‰Û_ gain additional skills","14_25",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,3
"126","AT",31,"male","urban","medium","no","no","I have heard just a little about it","I would probably vote for it","‰Û_ stop working","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2
"127","AT",31,"male","urban",NA,"yes","no","I know something about it","I would vote for it","‰Û_ gain additional skills","26_39",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,0
"128","AT",29,"male","urban","medium","yes","no","I know something about it","I would probably vote against it","‰Û_ work less","26_39",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,5
"129","AT",51,"male","urban","medium","yes","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,5
"130","AT",30,"male","rural","medium","yes","yes","I understand it fully","I would vote for it","‰Û_ gain additional skills","26_39",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,5,3
"131","AT",34,"female","rural","high","no","yes","I have heard just a little about it","I would probably vote against it","‰Û_ work as a freelancer","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"132","AT",40,"male","urban","high","yes","no","I have heard just a little about it","I would probably vote for it","A basic income would not affect my work choices","40_65",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2
"133","AT",62,"female","urban","medium","yes","yes","I have heard just a little about it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"134","BE",48,"female","urban","medium","no","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
"135","BE",46,"female","urban","low","no","no","I have heard just a little about it","I would vote for it","None of the above","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"136","BE",40,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","None of the above","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"137","BE",42,"male","rural","medium","yes","yes","I understand it fully","I would vote for it","‰Û_ work as a freelancer","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"138","BE",52,"female","urban","high","yes","no","I know something about it","I would not vote","‰Û_ spend more time with my family","40_65",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,3
"139","BE",16,"male","rural","high","yes","no","I know something about it","I would vote for it","‰Û_ look for a different job","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"140","BE",35,"female","rural","high","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ do more volunteering work","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"141","BE",22,"male","urban","low","yes","no","I have heard just a little about it","I would vote against it","‰Û_ work as a freelancer","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"142","BE",37,"female","rural","medium","yes","yes","I have never heard of it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"143","BE",23,"female","urban","high","no","no","I understand it fully","I would vote against it","‰Û_ look for a different job","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"144","BE",51,"female","rural","no","no","yes","I have heard just a little about it","I would not vote","‰Û_ work as a freelancer","40_65",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1
"145","BE",35,"male","urban","medium","no","no","I know something about it","I would probably vote against it","A basic income would not affect my work choices","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4
"146","BE",53,"male","rural","low","no","yes","I have heard just a little about it","I would probably vote for it","None of the above","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2
"147","BE",24,"female","urban","medium","no","no","I understand it fully","I would vote for it","‰Û_ do more volunteering work","14_25",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,0
"148","BE",62,"female","urban",NA,"no","yes","I have heard just a little about it","I would vote against it","None of the above","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"149","BE",46,"male","urban","medium","yes","yes","I know something about it","I would probably vote for it","‰Û_ do more volunteering work","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1
"150","BE",54,"male","urban","low","yes","yes","I have never heard of it","I would vote for it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"151","BE",44,"female","rural","medium","no","yes","I know something about it","I would vote for it","‰Û_ spend more time with my family","40_65",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,1
"152","BE",32,"female","urban","high","no","no","I know something about it","I would probably vote against it","A basic income would not affect my work choices","26_39",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,2
"153","BE",19,"female","urban","medium","no","no","I know something about it","I would vote against it","‰Û_ look for a different job","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1
"154","BE",42,"female","rural","no","yes","no","I know something about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"155","BE",31,"female","urban","high","yes","no","I have heard just a little about it","I would vote for it","A basic income would not affect my work choices","26_39",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,2
"156","BE",14,"female","urban",NA,"no","no","I have never heard of it","I would not vote","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"157","BE",30,"female","urban","medium","no","no","I have heard just a little about it","I would not vote","‰Û_ gain additional skills","26_39",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1
"158","BE",41,"female","rural","low","no","yes","I know something about it","I would vote for it","‰Û_ spend more time with my family","40_65",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,3
"159","BE",32,"male","urban","low","yes","yes","I know something about it","I would not vote","‰Û_ spend more time with my family","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"160","BE",16,"female","urban","low","no","no","I have never heard of it","I would not vote","A basic income would not affect my work choices","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"161","BE",40,"female","rural","high","yes","yes","I understand it fully","I would vote against it","‰Û_ do more volunteering work","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"162","BE",40,"female","rural","low","yes","yes","I have heard just a little about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3
"163","BE",26,"female","rural","no","yes","yes","I have never heard of it","I would vote against it","‰Û_ look for a different job","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"164","BE",44,"female","rural","no","no","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"165","BE",28,"female","urban","low","yes","no","I understand it fully","I would vote against it","‰Û_ spend more time with my family","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0,2
"166","BE",40,"female","rural","medium","no","yes","I have heard just a little about it","I would vote for it","‰Û_ do more volunteering work","40_65",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6,2
"167","BE",40,"male","urban","high","yes","yes","I understand it fully","I would vote for it","‰Û_ look for a different job","40_65",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,3
"168","BE",36,"female","rural","medium","yes","no","I understand it fully","I would vote against it","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,4
"169","BE",36,"female","urban","high","yes","yes","I have never heard of it","I would probably vote against it","‰Û_ stop working","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,2
"170","BE",19,"female","urban","medium","no","no","I have never heard of it","I would not vote","‰Û_ spend more time with my family","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,2
"171","BE",45,"female","urban","high","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,3
"172","BE",25,"male","urban","medium","yes","no","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","14_25",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,2
"173","BE",15,"female","rural",NA,"no","no","I have never heard of it","I would not vote","‰Û_ work less","14_25",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,3
"174","BE",23,"female","urban","no","no","no","I understand it fully","I would vote for it","‰Û_ look for a different job","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"175","BE",33,"male","urban","low","yes","no","I understand it fully","I would vote for it","‰Û_ spend more time with my family","26_39",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1
"176","BE",44,"male","rural",NA,"yes","yes","I have never heard of it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"177","BE",27,"female","urban","high","yes","yes","I have never heard of it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"178","BE",43,"male","urban",NA,"no","no","I have never heard of it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"179","BE",40,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"180","BE",45,"female","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","40_65",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,3
"181","BE",43,"male","rural","high","yes","yes","I understand it fully","I would vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1
"182","BE",40,"male","urban","high","yes","yes","I understand it fully","I would probably vote for it","None of the above","40_65",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1
"183","BE",47,"male","rural","high","yes","no","I know something about it","I would vote for it","‰Û_ work less","40_65",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0
"184","BE",48,"male","rural","low","yes","yes","I understand it fully","I would vote for it","None of the above","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"185","BE",15,"female","urban","medium","yes","no","I have heard just a little about it","I would vote for it","‰Û_ do more volunteering work","14_25",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"186","BE",39,"male","urban","high","yes","no","I have heard just a little about it","I would probably vote for it","‰Û_ work as a freelancer","26_39",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,2
"187","BE",54,"male","rural","medium","yes","no","I understand it fully","I would probably vote for it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
"188","BE",42,"male","rural","high","yes","yes","I understand it fully","I would vote against it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,4
"189","BE",34,"female","rural","low","no","yes","I have never heard of it","I would not vote","A basic income would not affect my work choices","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1
"190","BE",16,"male","urban","medium","no","no","I have heard just a little about it","I would probably vote for it","‰Û_ look for a different job","14_25",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"191","BE",48,"male","urban","low","yes","yes","I understand it fully","I would vote for it","‰Û_ look for a different job","40_65",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1
"192","BE",24,"female","urban","medium","no","no","I know something about it","I would probably vote for it","‰Û_ work less","14_25",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0
"193","BE",29,"female","urban","high","yes","no","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","26_39",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
"194","BE",23,"female","urban","high","no","no","I know something about it","I would vote for it","‰Û_ do more volunteering work","14_25",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,2
